Created as New Dataset,
nm,A
659.4,0.0071
659.3,0.0071
659.2,0.0077
659.1,0.0079
659.0,0.0073
658.9,0.0072
658.8,0.0075
658.7,0.0073
658.6,0.0072
658.5,0.0074
658.4,0.0075
658.3,0.0077
658.2,0.0074
658.1,0.0073
658.0,0.0074
657.9,0.0074
657.8,0.0074
657.7,0.0069
657.6,0.0069
657.5,0.0070
657.4,0.0068
657.3,0.0071
657.2,0.0072
657.1,0.0069
657.0,0.0067
656.9,0.0067
656.8,0.0067
656.7,0.0072
656.6,0.0071
656.5,0.0071
656.4,0.0072
656.3,0.0075
656.2,0.0072
656.1,0.0074
656.0,0.0072
655.9,0.0067
655.8,0.0072
655.7,0.0068
655.6,0.0069
655.5,0.0072
655.4,0.0070
655.3,0.0070
655.2,0.0066
655.1,0.0066
655.0,0.0070
654.9,0.0065
654.8,0.0069
654.7,0.0065
654.6,0.0067
654.5,0.0065
654.4,0.0069
654.3,0.0070
654.2,0.0072
654.1,0.0068
654.0,0.0066
653.9,0.0067
653.8,0.0068
653.7,0.0067
653.6,0.0063
653.5,0.0065
653.4,0.0063
653.3,0.0063
653.2,0.0069
653.1,0.0067
653.0,0.0065
652.9,0.0065
652.8,0.0060
652.7,0.0064
652.6,0.0063
652.5,0.0063
652.4,0.0061
652.3,0.0063
652.2,0.0066
652.1,0.0067
652.0,0.0064
651.9,0.0062
651.8,0.0064
651.7,0.0064
651.6,0.0062
651.5,0.0063
651.4,0.0066
651.3,0.0067
651.2,0.0067
651.1,0.0065
651.0,0.0065
650.9,0.0063
650.8,0.0063
650.7,0.0061
650.6,0.0061
650.5,0.0066
650.4,0.0065
650.3,0.0064
650.2,0.0065
650.1,0.0065
650.0,0.0063
649.9,0.0061
649.8,0.0064
649.7,0.0065
649.6,0.0062
649.5,0.0060
649.4,0.0060
649.3,0.0062
649.2,0.0061
649.1,0.0060
649.0,0.0055
648.9,0.0054
648.8,0.0057
648.7,0.0057
648.6,0.0059
648.5,0.0058
648.4,0.0058
648.3,0.0059
648.2,0.0061
648.1,0.0063
648.0,0.0063
647.9,0.0065
647.8,0.0065
647.7,0.0062
647.6,0.0060
